Ventana 00 [2025-12-23T00:00 -> 2025-12-23T04:00] - 1075 pedidos
    id=882272 | destino=SVMI | fecha=2025-12-23 | hora=00:04
    id=918379 | destino=SABE | fecha=2025-12-30 | hora=05:54
    id=918406 | destino=SABE | fecha=2025-12-30 | hora=05:50
    id=918387 | destino=SLLP | fecha=2025-12-30 | hora=05:54
    id=918408 | destino=SLLP | fecha=2025-12-30 | hora=05:00
    id=918376 | destino=OJAI | fecha=2025-12-30 | hora=05:56
    id=918410 | destino=OJAI | fecha=2025-12-30 | hora=05:01
    id=918377 | destino=OPKC | fecha=2025-12-30 | hora=05:56
    id=918380 | destino=SKBO | fecha=2025-12-30 | hora=05:56
    id=918413 | destino=SKBO | fecha=2025-12-30 | hora=05:02
    id=918405 | destino=OMDB | fecha=2025-12-30 | hora=05:56
    id=918415 | destino=OMDB | fecha=2025-12-30 | hora=05:05
    id=918407 | destino=SABE | fecha=2025-12-30 | hora=05:56
    id=918381 | destino=OOMS | fecha=2025-12-30 | hora=05:57
    id=918418 | destino=OOMS | fecha=2025-12-30 | hora=05:01
    id=918388 | destino=UMMS | fecha=2025-12-30 | hora=05:57
    id=918401 | destino=SUAA | fecha=2025-12-30 | hora=05:57
    id=918421 | destino=SUAA | fecha=2025-12-30 | hora=05:03
    id=918369 | destino=SCEL | fecha=2025-12-30 | hora=05:58
    id=918370 | destino=OAKB | fecha=2025-12-30 | hora=05:58
    id=918424 | destino=OAKB | fecha=2025-12-30 | hora=05:56
    id=918365 | destino=SGAS | fecha=2025-12-30 | hora=05:59
    id=918368 | destino=OSDI | fecha=2025-12-30 | hora=05:59
    id=918392 | destino=LBSF | fecha=2025-12-30 | hora=05:59
    id=918428 | destino=LBSF | fecha=2025-12-30 | hora=05:03
    id=918386 | destino=EDDI | fecha=2025-12-30 | hora=06:00
    id=918414 | destino=SKBO | fecha=2025-12-30 | hora=06:00
    id=918416 | destino=OMDB | fecha=2025-12-30 | hora=06:00
    id=918393 | destino=SBBR | fecha=2025-12-30 | hora=06:01
    id=918412 | destino=OPKC | fecha=2025-12-30 | hora=06:01
    id=918384 | destino=LKPR | fecha=2025-12-30 | hora=06:04
    id=918398 | destino=EKCH | fecha=2025-12-30 | hora=06:04
    id=918409 | destino=SLLP | fecha=2025-12-30 | hora=06:04
    id=918427 | destino=OSDI | fecha=2025-12-30 | hora=06:04
    id=918383 | destino=OYSN | fecha=2025-12-30 | hora=06:06
    id=918348 | destino=SVMI | fecha=2025-12-30 | hora=06:07
    id=918422 | destino=SUAA | fecha=2025-12-30 | hora=06:07
    id=918423 | destino=SCEL | fecha=2025-12-30 | hora=06:07
    id=918429 | destino=LBSF | fecha=2025-12-30 | hora=06:07
    id=918402 | destino=LATI | fecha=2025-12-30 | hora=06:08
    id=918417 | destino=SABE | fecha=2025-12-30 | hora=06:08
    id=918420 | destino=UMMS | fecha=2025-12-30 | hora=06:08
    id=918425 | destino=OAKB | fecha=2025-12-30 | hora=06:08
    id=918391 | destino=LOWW | fecha=2025-12-30 | hora=06:09
    id=918411 | destino=OJAI | fecha=2025-12-30 | hora=06:09
    id=918419 | destino=OOMS | fecha=2025-12-30 | hora=06:09
    id=918432 | destino=OMDB | fecha=2025-12-30 | hora=06:09
    id=918438 | destino=OSDI | fecha=2025-12-30 | hora=06:09
    id=918447 | destino=OAKB | fecha=2025-12-30 | hora=06:09
    id=918396 | destino=LDZA | fecha=2025-12-30 | hora=06:10
    id=918437 | destino=SLLP | fecha=2025-12-30 | hora=06:10
    id=918431 | destino=SKBO | fecha=2025-12-30 | hora=06:11
    id=918439 | destino=OYSN | fecha=2025-12-30 | hora=06:11
    id=918441 | destino=SUAA | fecha=2025-12-30 | hora=06:11
    id=918458 | destino=SUAA | fecha=2025-12-30 | hora=06:08
    id=918451 | destino=OMDB | fecha=2025-12-30 | hora=06:11
    id=918394 | destino=EHAM | fecha=2025-12-30 | hora=06:12
    id=918436 | destino=EKCH | fecha=2025-12-30 | hora=06:12
    id=918443 | destino=LBSF | fecha=2025-12-30 | hora=06:12
    id=918446 | destino=UMMS | fecha=2025-12-30 | hora=06:12
    id=918449 | destino=OJAI | fecha=2025-12-30 | hora=06:12
    id=918434 | destino=OPKC | fecha=2025-12-30 | hora=06:13
    id=918457 | destino=OYSN | fecha=2025-12-30 | hora=06:13
    id=918445 | destino=SABE | fecha=2025-12-30 | hora=06:14
    id=918450 | destino=OOMS | fecha=2025-12-30 | hora=06:14
    id=918455 | destino=SLLP | fecha=2025-12-30 | hora=06:14
    id=918460 | destino=OMDB | fecha=2025-12-30 | hora=06:14
    id=918471 | destino=OMDB | fecha=2025-12-30 | hora=06:14
    id=918435 | destino=LKPR | fecha=2025-12-30 | hora=06:15
    id=918444 | destino=LATI | fecha=2025-12-30 | hora=06:15
    id=918448 | destino=LOWW | fecha=2025-12-30 | hora=06:15
    id=918475 | destino=LOWW | fecha=2025-12-30 | hora=06:13
    id=918433 | destino=SBBR | fecha=2025-12-30 | hora=06:16
    id=918453 | destino=OAKB | fecha=2025-12-30 | hora=06:16
    id=918468 | destino=SABE | fecha=2025-12-30 | hora=06:16
    id=918470 | destino=SLLP | fecha=2025-12-30 | hora=06:16
    id=918472 | destino=OMDB | fecha=2025-12-30 | hora=06:16
    id=918456 | destino=SKBO | fecha=2025-12-30 | hora=06:17
    id=918464 | destino=UMMS | fecha=2025-12-30 | hora=06:17
    id=918277 | destino=OERK | fecha=2025-12-30 | hora=06:18
    id=918395 | destino=SEQM | fecha=2025-12-30 | hora=06:18
    id=918459 | destino=SUAA | fecha=2025-12-30 | hora=06:18
    id=918486 | destino=SUAA | fecha=2025-12-30 | hora=06:18
    id=918487 | destino=SUAA | fecha=2025-12-30 | hora=06:16
    id=918430 | destino=EDDI | fecha=2025-12-30 | hora=06:19
    id=918442 | destino=SCEL | fecha=2025-12-30 | hora=06:19
    id=918463 | destino=LBSF | fecha=2025-12-30 | hora=06:19
    id=918491 | destino=LBSF | fecha=2025-12-30 | hora=06:15
    id=918465 | destino=OJAI | fecha=2025-12-30 | hora=06:19
    id=918493 | destino=OJAI | fecha=2025-12-30 | hora=06:18
    id=918462 | destino=EKCH | fecha=2025-12-30 | hora=06:20
    id=918483 | destino=UMMS | fecha=2025-12-30 | hora=06:20
    id=918452 | destino=OSDI | fecha=2025-12-30 | hora=06:21
    id=918466 | destino=OPKC | fecha=2025-12-30 | hora=06:21
    id=918467 | destino=OYSN | fecha=2025-12-30 | hora=06:21
    id=918488 | destino=SUAA | fecha=2025-12-30 | hora=06:21
    id=918426 | destino=SGAS | fecha=2025-12-30 | hora=06:22
    id=918461 | destino=EHAM | fecha=2025-12-30 | hora=06:22
    id=918474 | destino=LATI | fecha=2025-12-30 | hora=06:22
    id=918479 | destino=SABE | fecha=2025-12-30 | hora=06:22
    id=918504 | destino=SABE | fecha=2025-12-30 | hora=06:20
    id=918480 | destino=SLLP | fecha=2025-12-30 | hora=06:22
    id=918469 | destino=OOMS | fecha=2025-12-30 | hora=06:23
    id=918478 | destino=OAKB | fecha=2025-12-30 | hora=06:23
    id=918508 | destino=OAKB | fecha=2025-12-30 | hora=06:22
    id=918499 | destino=OYSN | fecha=2025-12-30 | hora=06:24
    id=918489 | destino=EDDI | fecha=2025-12-30 | hora=06:25
    id=918492 | destino=LBSF | fecha=2025-12-30 | hora=06:25
    id=918454 | destino=LDZA | fecha=2025-12-30 | hora=06:26
    id=918476 | destino=LOWW | fecha=2025-12-30 | hora=06:26
    id=918482 | destino=SKBO | fecha=2025-12-30 | hora=06:26
    id=918490 | destino=SCEL | fecha=2025-12-30 | hora=06:26
    id=918497 | destino=OSDI | fecha=2025-12-30 | hora=06:26
    id=918515 | destino=SKBO | fecha=2025-12-30 | hora=06:26
    id=918481 | destino=OMDB | fecha=2025-12-30 | hora=06:27
    id=918519 | destino=OMDB | fecha=2025-12-30 | hora=06:25
    id=918495 | destino=EKCH | fecha=2025-12-30 | hora=06:27
    id=918521 | destino=EKCH | fecha=2025-12-30 | hora=06:26
    id=918374 | destino=VIDP | fecha=2025-12-30 | hora=06:28
    id=918496 | destino=UMMS | fecha=2025-12-30 | hora=06:28
    id=918498 | destino=OPKC | fecha=2025-12-30 | hora=06:28
    id=918505 | destino=SABE | fecha=2025-12-30 | hora=06:28
    id=918494 | destino=OJAI | fecha=2025-12-30 | hora=06:30
    id=918500 | destino=SUAA | fecha=2025-12-30 | hora=06:30
    id=918528 | destino=SUAA | fecha=2025-12-30 | hora=06:24
    id=918503 | destino=LATI | fecha=2025-12-30 | hora=06:30
    id=918507 | destino=OOMS | fecha=2025-12-30 | hora=06:30
    id=918510 | destino=OYSN | fecha=2025-12-30 | hora=06:30
    id=918506 | destino=SLLP | fecha=2025-12-30 | hora=06:31
    id=918514 | destino=LOWW | fecha=2025-12-30 | hora=06:31
    id=918516 | destino=SCEL | fecha=2025-12-30 | hora=06:31
    id=918518 | destino=SKBO | fecha=2025-12-30 | hora=06:31
    id=918526 | destino=SABE | fecha=2025-12-30 | hora=06:31
    id=918502 | destino=EHAM | fecha=2025-12-30 | hora=06:32
    id=918531 | destino=OOMS | fecha=2025-12-30 | hora=06:32
    id=918509 | destino=OAKB | fecha=2025-12-30 | hora=06:33
    id=918540 | destino=OAKB | fecha=2025-12-30 | hora=06:31
    id=918520 | destino=OMDB | fecha=2025-12-30 | hora=06:33
    id=918542 | destino=OMDB | fecha=2025-12-30 | hora=06:33
    id=918543 | destino=OMDB | fecha=2025-12-30 | hora=06:33
    id=918440 | destino=SVMI | fecha=2025-12-30 | hora=06:34
    id=918512 | destino=LBSF | fecha=2025-12-30 | hora=06:34
    id=918473 | destino=LKPR | fecha=2025-12-30 | hora=06:35
    id=918529 | destino=SUAA | fecha=2025-12-30 | hora=06:35
    id=918548 | destino=SUAA | fecha=2025-12-30 | hora=06:34
    id=918477 | destino=SBBR | fecha=2025-12-30 | hora=06:36
    id=918534 | destino=LOWW | fecha=2025-12-30 | hora=06:36
    id=918544 | destino=OMDB | fecha=2025-12-30 | hora=06:36
    id=918551 | destino=LOWW | fecha=2025-12-30 | hora=06:36
    id=918501 | destino=SGAS | fecha=2025-12-30 | hora=06:37
    id=918517 | destino=OSDI | fecha=2025-12-30 | hora=06:37
    id=918527 | destino=OJAI | fecha=2025-12-30 | hora=06:37
    id=918549 | destino=SUAA | fecha=2025-12-30 | hora=06:37
    id=918522 | destino=EKCH | fecha=2025-12-30 | hora=06:38
    id=918558 | destino=EKCH | fecha=2025-12-30 | hora=06:37
    id=918524 | destino=UMMS | fecha=2025-12-30 | hora=06:39
    id=918532 | destino=OYSN | fecha=2025-12-30 | hora=06:39
    id=918533 | destino=SLLP | fecha=2025-12-30 | hora=06:39
    id=918536 | destino=SKBO | fecha=2025-12-30 | hora=06:39
    id=918546 | destino=LBSF | fecha=2025-12-30 | hora=06:39
    id=918562 | destino=SLLP | fecha=2025-12-30 | hora=06:39
    id=918525 | destino=OPKC | fecha=2025-12-30 | hora=06:40
    id=918530 | destino=LATI | fecha=2025-12-30 | hora=06:40
    id=918557 | destino=SUAA | fecha=2025-12-30 | hora=06:40
    id=918560 | destino=UMMS | fecha=2025-12-30 | hora=06:40
    id=918537 | destino=SABE | fecha=2025-12-30 | hora=06:41
    id=918570 | destino=SABE | fecha=2025-12-30 | hora=06:40
    id=918541 | destino=OAKB | fecha=2025-12-30 | hora=06:41
    id=918564 | destino=LBSF | fecha=2025-12-30 | hora=06:41
    id=918566 | destino=OPKC | fecha=2025-12-30 | hora=06:41
    id=918572 | destino=OAKB | fecha=2025-12-30 | hora=06:41
    id=918485 | destino=SEQM | fecha=2025-12-30 | hora=06:42
    id=918535 | destino=SCEL | fecha=2025-12-30 | hora=06:42
    id=918563 | destino=SKBO | fecha=2025-12-30 | hora=06:42
    id=918511 | destino=EDDI | fecha=2025-12-30 | hora=06:43
    id=918513 | destino=LDZA | fecha=2025-12-30 | hora=06:43
    id=918538 | destino=EHAM | fecha=2025-12-30 | hora=06:43
    id=918552 | destino=OMDB | fecha=2025-12-30 | hora=06:43
    id=918556 | destino=OJAI | fecha=2025-12-30 | hora=06:44
    id=918583 | destino=OJAI | fecha=2025-12-30 | hora=06:43
    id=918573 | destino=LBSF | fecha=2025-12-30 | hora=06:45
    id=918585 | destino=LBSF | fecha=2025-12-30 | hora=06:45
    id=918565 | destino=SLLP | fecha=2025-12-30 | hora=06:46
    id=918582 | destino=OMDB | fecha=2025-12-30 | hora=06:46
    id=918587 | destino=SLLP | fecha=2025-12-30 | hora=06:46
    id=918588 | destino=OMDB | fecha=2025-12-30 | hora=06:46
    id=918553 | destino=LOWW | fecha=2025-12-30 | hora=06:47
    id=918555 | destino=OSDI | fecha=2025-12-30 | hora=06:47
    id=918559 | destino=EKCH | fecha=2025-12-30 | hora=06:47
    id=918567 | destino=LATI | fecha=2025-12-30 | hora=06:47
    id=918571 | destino=SABE | fecha=2025-12-30 | hora=06:47
    id=918539 | destino=OOMS | fecha=2025-12-30 | hora=06:48
    id=918547 | destino=LKPR | fecha=2025-12-30 | hora=06:48
    id=918554 | destino=SGAS | fecha=2025-12-30 | hora=06:48
    id=918568 | destino=SUAA | fecha=2025-12-30 | hora=06:48
    id=918594 | destino=LATI | fecha=2025-12-30 | hora=06:48
    id=918600 | destino=LATI | fecha=2025-12-30 | hora=06:04
    id=918574 | destino=OPKC | fecha=2025-12-30 | hora=06:49
    id=918593 | destino=EKCH | fecha=2025-12-30 | hora=06:49
    id=918603 | destino=EKCH | fecha=2025-12-30 | hora=06:02
    id=918577 | destino=SCEL | fecha=2025-12-30 | hora=06:50
    id=918595 | destino=SABE | fecha=2025-12-30 | hora=06:50
    id=918596 | destino=OOMS | fecha=2025-12-30 | hora=06:50
    id=918550 | destino=SBBR | fecha=2025-12-30 | hora=06:51
    id=918561 | destino=OYSN | fecha=2025-12-30 | hora=06:51
    id=918569 | destino=UMMS | fecha=2025-12-30 | hora=06:51
    id=918586 | destino=LBSF | fecha=2025-12-30 | hora=06:51
    id=918611 | destino=LBSF | fecha=2025-12-30 | hora=06:02
    id=918591 | destino=LOWW | fecha=2025-12-30 | hora=06:51
    id=918613 | destino=LOWW | fecha=2025-12-30 | hora=06:00
    id=918599 | destino=SUAA | fecha=2025-12-30 | hora=06:51
    id=918581 | destino=EHAM | fecha=2025-12-30 | hora=06:52
    id=918616 | destino=EHAM | fecha=2025-12-30 | hora=06:02
    id=918584 | destino=OJAI | fecha=2025-12-30 | hora=06:52
    id=918618 | destino=OJAI | fecha=2025-12-30 | hora=06:03
    id=918575 | destino=OAKB | fecha=2025-12-30 | hora=06:53
    id=918590 | destino=OMDB | fecha=2025-12-30 | hora=06:53
    id=918621 | destino=OMDB | fecha=2025-12-30 | hora=06:48
    id=918620 | destino=OAKB | fecha=2025-12-30 | hora=06:53
    id=918623 | destino=OAKB | fecha=2025-12-30 | hora=06:02
    id=918610 | destino=UMMS | fecha=2025-12-30 | hora=06:54
    id=918625 | destino=UMMS | fecha=2025-12-30 | hora=06:02
    id=918615 | destino=SUAA | fecha=2025-12-30 | hora=06:54
    id=918627 | destino=SUAA | fecha=2025-12-30 | hora=06:48
    id=918628 | destino=SUAA | fecha=2025-12-30 | hora=06:53
    id=918629 | destino=SUAA | fecha=2025-12-30 | hora=06:02
    id=918630 | destino=SUAA | fecha=2025-12-30 | hora=06:03
    id=918622 | destino=OMDB | fecha=2025-12-30 | hora=06:54
    id=918578 | destino=SKBO | fecha=2025-12-30 | hora=06:55
    id=918589 | destino=SLLP | fecha=2025-12-30 | hora=06:55
    id=918634 | destino=SLLP | fecha=2025-12-30 | hora=06:04
    id=918607 | destino=OOMS | fecha=2025-12-30 | hora=06:55
    id=918609 | destino=OYSN | fecha=2025-12-30 | hora=06:55
    id=918606 | destino=SABE | fecha=2025-12-30 | hora=06:56
    id=918579 | destino=EDDI | fecha=2025-12-30 | hora=06:57
    id=918580 | destino=LDZA | fecha=2025-12-30 | hora=06:57
    id=918592 | destino=OSDI | fecha=2025-12-30 | hora=06:57
    id=918641 | destino=OSDI | fecha=2025-12-30 | hora=06:01
    id=918633 | destino=SKBO | fecha=2025-12-30 | hora=06:58
    id=918602 | destino=OPKC | fecha=2025-12-30 | hora=06:59
    id=918632 | destino=OMDB | fecha=2025-12-30 | hora=06:59
    id=918645 | destino=OMDB | fecha=2025-12-30 | hora=06:05
    id=918637 | destino=OYSN | fecha=2025-12-30 | hora=06:59
    id=918605 | destino=SCEL | fecha=2025-12-30 | hora=07:00
    id=918619 | destino=OJAI | fecha=2025-12-30 | hora=07:00
    id=918626 | destino=UMMS | fecha=2025-12-30 | hora=07:00
    id=918636 | destino=OOMS | fecha=2025-12-30 | hora=07:00
    id=918647 | destino=OYSN | fecha=2025-12-30 | hora=07:00
    id=918597 | destino=LKPR | fecha=2025-12-30 | hora=07:01
    id=918608 | destino=SBBR | fecha=2025-12-30 | hora=07:01
    id=918624 | destino=OAKB | fecha=2025-12-30 | hora=07:04
    id=918484 | destino=OERK | fecha=2025-12-30 | hora=07:05
    id=918631 | destino=SUAA | fecha=2025-12-30 | hora=07:05
    id=918657 | destino=SUAA | fecha=2025-12-30 | hora=07:04
    id=918638 | destino=SABE | fecha=2025-12-30 | hora=07:05
    id=918639 | destino=EDDI | fecha=2025-12-30 | hora=07:05
    id=918656 | destino=OERK | fecha=2025-12-30 | hora=07:05
    id=918598 | destino=SGAS | fecha=2025-12-30 | hora=07:06
    id=918601 | destino=LATI | fecha=2025-12-30 | hora=07:06
    id=918604 | destino=EKCH | fecha=2025-12-30 | hora=07:06
    id=918644 | destino=OPKC | fecha=2025-12-30 | hora=07:06
    id=918612 | destino=LBSF | fecha=2025-12-30 | hora=07:07
    id=918635 | destino=SLLP | fecha=2025-12-30 | hora=07:07
    id=918649 | destino=OJAI | fecha=2025-12-30 | hora=07:07
    id=918652 | destino=OYSN | fecha=2025-12-30 | hora=07:07
    id=918545 | destino=SVMI | fecha=2025-12-30 | hora=07:08
    id=918614 | destino=LOWW | fecha=2025-12-30 | hora=07:08
    id=918659 | destino=SABE | fecha=2025-12-30 | hora=07:08
    id=918666 | destino=LBSF | fecha=2025-12-30 | hora=07:08
    id=918643 | destino=SKBO | fecha=2025-12-30 | hora=07:09
    id=918646 | destino=OMDB | fecha=2025-12-30 | hora=07:09
    id=918675 | destino=OMDB | fecha=2025-12-30 | hora=07:05
    id=918664 | destino=EKCH | fecha=2025-12-30 | hora=07:09
    id=918617 | destino=EHAM | fecha=2025-12-30 | hora=07:10
    id=918650 | destino=UMMS | fecha=2025-12-30 | hora=07:10
    id=918523 | destino=VIDP | fecha=2025-12-30 | hora=07:11
    id=918680 | destino=VIDP | fecha=2025-12-30 | hora=07:00
    id=918658 | destino=SUAA | fecha=2025-12-30 | hora=07:11
    id=918576 | destino=SEQM | fecha=2025-12-30 | hora=07:12
    id=918651 | destino=OOMS | fecha=2025-12-30 | hora=07:12
    id=918655 | destino=OAKB | fecha=2025-12-30 | hora=07:12
    id=918674 | destino=SKBO | fecha=2025-12-30 | hora=07:12
    id=918642 | destino=OSDI | fecha=2025-12-30 | hora=07:13
    id=918687 | destino=OSDI | fecha=2025-12-30 | hora=07:12
    id=918667 | destino=SLLP | fecha=2025-12-30 | hora=07:13
    id=918689 | destino=SLLP | fecha=2025-12-30 | hora=07:11
    id=918660 | destino=EDDI | fecha=2025-12-30 | hora=07:14
    id=918671 | destino=LOWW | fecha=2025-12-30 | hora=07:14
    id=918676 | destino=OMDB | fecha=2025-12-30 | hora=07:14
    id=918693 | destino=OMDB | fecha=2025-12-30 | hora=07:10
    id=918673 | destino=LBSF | fecha=2025-12-30 | hora=07:15
    id=918679 | destino=UMMS | fecha=2025-12-30 | hora=07:15
    id=918690 | destino=SLLP | fecha=2025-12-30 | hora=07:15
    id=918640 | destino=LDZA | fecha=2025-12-30 | hora=07:16
    id=918663 | destino=LATI | fecha=2025-12-30 | hora=07:16
    id=918682 | destino=SUAA | fecha=2025-12-30 | hora=07:16
    id=918672 | destino=SABE | fecha=2025-12-30 | hora=07:17
    id=918686 | destino=SKBO | fecha=2025-12-30 | hora=07:17
    id=918648 | destino=SCEL | fecha=2025-12-30 | hora=07:18
    id=918677 | destino=EKCH | fecha=2025-12-30 | hora=07:18
    id=918684 | destino=OOMS | fecha=2025-12-30 | hora=07:18
    id=918685 | destino=OAKB | fecha=2025-12-30 | hora=07:19
    id=918692 | destino=LOWW | fecha=2025-12-30 | hora=07:19
    id=918669 | destino=OYSN | fecha=2025-12-30 | hora=07:20
    id=918694 | destino=OMDB | fecha=2025-12-30 | hora=07:20
    id=918653 | destino=LKPR | fecha=2025-12-30 | hora=07:21
    id=918665 | destino=OPKC | fecha=2025-12-30 | hora=07:21
    id=918668 | destino=OJAI | fecha=2025-12-30 | hora=07:21
    id=918700 | destino=SUAA | fecha=2025-12-30 | hora=07:21
    id=918713 | destino=SUAA | fecha=2025-12-30 | hora=07:20
    id=918714 | destino=SUAA | fecha=2025-12-30 | hora=07:19
    id=918701 | destino=SABE | fecha=2025-12-30 | hora=07:21
    id=918705 | destino=OOMS | fecha=2025-12-30 | hora=07:21
    id=918662 | destino=SGAS | fecha=2025-12-30 | hora=07:22
    id=918688 | destino=OSDI | fecha=2025-12-30 | hora=07:22
    id=918706 | destino=OAKB | fecha=2025-12-30 | hora=07:22
    id=918709 | destino=OMDB | fecha=2025-12-30 | hora=07:22
    id=918721 | destino=OMDB | fecha=2025-12-30 | hora=07:22
    id=918695 | destino=LBSF | fecha=2025-12-30 | hora=07:23
    id=918696 | destino=UMMS | fecha=2025-12-30 | hora=07:23
    id=918699 | destino=LATI | fecha=2025-12-30 | hora=07:23
    id=918654 | destino=SBBR | fecha=2025-12-30 | hora=07:24
    id=918697 | destino=SLLP | fecha=2025-12-30 | hora=07:24
    id=918704 | destino=EKCH | fecha=2025-12-30 | hora=07:24
    id=918712 | destino=OJAI | fecha=2025-12-30 | hora=07:24
    id=918728 | destino=EKCH | fecha=2025-12-30 | hora=07:24
    id=918702 | destino=SKBO | fecha=2025-12-30 | hora=07:25
    id=918731 | destino=SKBO | fecha=2025-12-30 | hora=07:24
    id=918707 | destino=LOWW | fecha=2025-12-30 | hora=07:25
    id=918708 | destino=OYSN | fecha=2025-12-30 | hora=07:25
    id=918678 | destino=EHAM | fecha=2025-12-30 | hora=07:26
    id=918715 | destino=SUAA | fecha=2025-12-30 | hora=07:26
    id=918703 | destino=SCEL | fecha=2025-12-30 | hora=07:27
    id=918711 | destino=OPKC | fecha=2025-12-30 | hora=07:27
    id=918736 | destino=SUAA | fecha=2025-12-30 | hora=07:27
    id=918716 | destino=SABE | fecha=2025-12-30 | hora=07:28
    id=918740 | destino=SABE | fecha=2025-12-30 | hora=07:27
    id=918720 | destino=OAKB | fecha=2025-12-30 | hora=07:28
    id=918742 | destino=OAKB | fecha=2025-12-30 | hora=07:27
    id=918670 | destino=SVMI | fecha=2025-12-30 | hora=07:29
    id=918717 | destino=OOMS | fecha=2025-12-30 | hora=07:29
    id=918723 | destino=LBSF | fecha=2025-12-30 | hora=07:29
    id=918725 | destino=LATI | fecha=2025-12-30 | hora=07:29
    id=918729 | destino=OJAI | fecha=2025-12-30 | hora=07:29
    id=918733 | destino=LOWW | fecha=2025-12-30 | hora=07:29
    id=918746 | destino=LBSF | fecha=2025-12-30 | hora=07:29
    id=918722 | destino=OMDB | fecha=2025-12-30 | hora=07:30
    id=918751 | destino=OMDB | fecha=2025-12-30 | hora=07:29
    id=918741 | destino=SABE | fecha=2025-12-30 | hora=07:30
    id=918743 | destino=OAKB | fecha=2025-12-30 | hora=07:30
    id=918691 | destino=EDDI | fecha=2025-12-30 | hora=07:31
    id=918738 | destino=OPKC | fecha=2025-12-30 | hora=07:31
    id=918748 | destino=OJAI | fecha=2025-12-30 | hora=07:31
    id=918749 | destino=LOWW | fecha=2025-12-30 | hora=07:31
    id=918683 | destino=SEQM | fecha=2025-12-30 | hora=07:32
    id=918759 | destino=SEQM | fecha=2025-12-30 | hora=07:03
    id=918724 | destino=UMMS | fecha=2025-12-30 | hora=07:32
    id=918734 | destino=OYSN | fecha=2025-12-30 | hora=07:32
    id=918719 | destino=OSDI | fecha=2025-12-30 | hora=07:33
    id=918752 | destino=OMDB | fecha=2025-12-30 | hora=07:33
    id=918761 | destino=UMMS | fecha=2025-12-30 | hora=07:33
    id=918727 | destino=SLLP | fecha=2025-12-30 | hora=07:34
    id=918739 | destino=SUAA | fecha=2025-12-30 | hora=07:34
    id=918726 | destino=SBBR | fecha=2025-12-30 | hora=07:35
    id=918730 | destino=EKCH | fecha=2025-12-30 | hora=07:35
    id=918737 | destino=SCEL | fecha=2025-12-30 | hora=07:35
    id=918753 | destino=SABE | fecha=2025-12-30 | hora=07:35
    id=918767 | destino=SUAA | fecha=2025-12-30 | hora=07:35
    id=918747 | destino=LATI | fecha=2025-12-30 | hora=07:36
    id=918750 | destino=LBSF | fecha=2025-12-30 | hora=07:36
    id=918757 | destino=OJAI | fecha=2025-12-30 | hora=07:36
    id=918698 | destino=LDZA | fecha=2025-12-30 | hora=07:37
    id=918710 | destino=LKPR | fecha=2025-12-30 | hora=07:37
    id=918745 | destino=OOMS | fecha=2025-12-30 | hora=07:37
    id=918766 | destino=SLLP | fecha=2025-12-30 | hora=07:37
    id=918779 | destino=SLLP | fecha=2025-12-30 | hora=07:35
    id=918735 | destino=EHAM | fecha=2025-12-30 | hora=07:38
    id=918763 | destino=OSDI | fecha=2025-12-30 | hora=07:38
    id=918764 | destino=OMDB | fecha=2025-12-30 | hora=07:38
    id=918783 | destino=OMDB | fecha=2025-12-30 | hora=07:33
    id=918732 | destino=SKBO | fecha=2025-12-30 | hora=07:39
    id=918785 | destino=SKBO | fecha=2025-12-30 | hora=07:37
    id=918762 | destino=OYSN | fecha=2025-12-30 | hora=07:39
    id=918756 | destino=OPKC | fecha=2025-12-30 | hora=07:40
    id=918718 | destino=SGAS | fecha=2025-12-30 | hora=07:41
    id=918754 | destino=OAKB | fecha=2025-12-30 | hora=07:41
    id=918790 | destino=OAKB | fecha=2025-12-30 | hora=07:40
    id=918772 | destino=SUAA | fecha=2025-12-30 | hora=07:41
    id=918774 | destino=LBSF | fecha=2025-12-30 | hora=07:41
    id=918784 | destino=OMDB | fecha=2025-12-30 | hora=07:41
    id=918794 | destino=OMDB | fecha=2025-12-30 | hora=07:39
    id=918786 | destino=SKBO | fecha=2025-12-30 | hora=07:42
    id=918792 | destino=SUAA | fecha=2025-12-30 | hora=07:42
    id=918769 | destino=EKCH | fecha=2025-12-30 | hora=07:43
    id=918797 | destino=SUAA | fecha=2025-12-30 | hora=07:43
    id=918755 | destino=EDDI | fecha=2025-12-30 | hora=07:44
    id=918758 | destino=LOWW | fecha=2025-12-30 | hora=07:44
    id=918765 | destino=UMMS | fecha=2025-12-30 | hora=07:44
    id=918770 | destino=SCEL | fecha=2025-12-30 | hora=07:44
    id=918773 | destino=LATI | fecha=2025-12-30 | hora=07:44
    id=918804 | destino=LATI | fecha=2025-12-30 | hora=07:00
    id=918778 | destino=OOMS | fecha=2025-12-30 | hora=07:44
    id=918787 | destino=OYSN | fecha=2025-12-30 | hora=07:45
    id=918791 | destino=OAKB | fecha=2025-12-30 | hora=07:45
    id=918799 | destino=SUAA | fecha=2025-12-30 | hora=07:46
    id=918775 | destino=OJAI | fecha=2025-12-30 | hora=07:47
    id=918780 | destino=SLLP | fecha=2025-12-30 | hora=07:47
    id=918793 | destino=LBSF | fecha=2025-12-30 | hora=07:47
    id=918802 | destino=UMMS | fecha=2025-12-30 | hora=07:47
    id=918809 | destino=SUAA | fecha=2025-12-30 | hora=07:47
    id=918812 | destino=LBSF | fecha=2025-12-30 | hora=07:47
